symbol,side,entry_time,entry_price,quantity,score,atr,strategy,option_signal,trade_identity,underlying_symbol,strike,option_type,entry_reason,exit_time,exit_price,exit_reason,pnl,estimated_charges,net_pnl,partial_exit_count,partial_exit_events
LT.NS,BUY,2026-04-29 06:40:00+00:00,4110.89990234375,4,0.009950575779021982,5.435703822544643,,,LT.NS,,,,,2026-04-29 08:05:00+00:00,4117.89990234375,TRAILING_STOP,28.0,24.22504595308594,3.7749540469140612,0,[]
HINDUNILVR.NS,BUY,2026-04-29 06:45:00+00:00,2335.800048828125,8,0.018572685804217386,4.592808314732143,,,HINDUNILVR.NS,,,,,2026-04-29 07:00:00+00:00,2344.199951171875,TRAILING_STOP,67.19921875,27.5591135140625,39.6401052359375,0,[]
AXISBANK.NS,BUY,2026-04-29 06:55:00+00:00,1299.300048828125,15,0.011528846285899053,2.20001220703125,,,AXISBANK.NS,,,,,2026-04-29 07:05:00+00:00,1305.5999755859375,TRAILING_STOP,94.4989013671875,28.764193063641358,65.73470830354614,0,[]
SHRIRAMFIN.NS,BUY,2026-04-29 07:00:00+00:00,975.0,20,0.013333642802648009,2.1392953055245534,,,SHRIRAMFIN.NS,,,,,2026-04-29 07:30:00+00:00,970.9500122070312,TRAILING_STOP,-80.999755859375,28.631193116516116,-109.63094897589112,0,[]
HINDUNILVR.NS,BUY,2026-04-29 07:05:00+00:00,2344.5,8,0.024748693071993552,4.578526088169643,,,HINDUNILVR.NS,,,,,2026-04-29 08:00:00+00:00,2342.800048828125,TRAILING_STOP,-13.599609375,27.59320190642578,-41.192811281425776,0,[]
TECHM.NS,BUY,2026-04-29 07:30:00+00:00,1460.0,13,0.01035652314922291,2.2571498325892856,,,TECHM.NS,,,,,2026-04-29 08:00:00+00:00,1458.699951171875,TRAILING_STOP,-16.900634765625,27.920088322058106,-44.820723087683106,0,[]
NESTLEIND.NS,BUY,2026-04-29 07:35:00+00:00,1464.5999755859375,13,0.013425090703636806,2.2785731724330356,,,NESTLEIND.NS,,,,,2026-04-29 08:30:00+00:00,1461.699951171875,TRAILING_STOP,-37.7003173828125,27.99050605541138,-65.69082343822387,0,[]
ITC.NS,BUY,2026-04-29 08:00:00+00:00,316.20001220703125,63,0.020203683756336088,0.6392822265625,,,ITC.NS,,,,,2026-04-29 08:30:00+00:00,314.75,STOP_LOSS,-91.35076904296875,29.241469097836298,-120.59223814080505,0,[]
INDIGO.NS,SELL,2026-04-29 08:05:00+00:00,4375.89990234375,4,0.022323174069138613,10.300048828125,,,INDIGO.NS,,,,,2026-04-29 08:55:00+00:00,4360.7998046875,TRAILING_STOP,60.400390625,25.723643832597656,34.67674679240234,0,[]
AXISBANK.NS,BUY,2026-04-29 08:10:00+00:00,1303.699951171875,15,0.015519605650125591,2.9071219308035716,,,AXISBANK.NS,,,,,2026-04-29 08:30:00+00:00,1297.300048828125,TRAILING_STOP,-95.99853515625,28.700188511132808,-124.69872366738281,0,[]
WIPRO.NS,SELL,2026-04-29 08:30:00+00:00,200.82000732421875,99,0.01334055729524384,0.23428562709263392,,,WIPRO.NS,,,,,2026-04-29 09:10:00+00:00,201.17999267578125,TRAILING_STOP,-35.6385498046875,29.283029979521487,-64.92157978420899,0,[]
COALINDIA.NS,BUY,2026-04-29 08:35:00+00:00,480.45001220703125,41,0.016773451993554095,0.8500017438616071,,,COALINDIA.NS,,,,,2026-04-29 09:40:00+00:00,480.0,TRAILING_STOP,-18.45050048828125,28.97617838375061,-47.42667887203186,0,[]
DRREDDY.NS,SELL,2026-04-29 08:40:00+00:00,1326.5,15,0.016046040770021072,4.192862374441964,,,DRREDDY.NS,,,,,2026-04-29 09:00:00+00:00,1332.9000244140625,TRAILING_STOP,-96.0003662109375,29.344828219207766,-125.34519443014527,0,[]
ITC.NS,BUY,2026-04-29 08:45:00+00:00,315.70001220703125,63,0.01644065035978638,0.6821376255580357,,,ITC.NS,,,,,2026-04-30 03:45:00+00:00,314.3999938964844,STOP_LOSS,-81.90115356445312,29.203101363073422,-111.10425492752654,0,[]
NESTLEIND.NS,BUY,2026-04-29 08:55:00+00:00,1465.9000244140625,13,0.013360466218970076,2.1785975864955356,,,NESTLEIND.NS,,,,,2026-04-29 09:25:00+00:00,1467.199951171875,TRAILING_STOP,16.8990478515625,28.061565128704835,-11.162517277142335,0,[]
INDIGO.NS,SELL,2026-04-29 09:00:00+00:00,4373.60009765625,4,0.020144955386607495,10.592843191964286,,,INDIGO.NS,,,,,2026-04-30 03:45:00+00:00,4260.7998046875,TARGET,451.201171875,25.465506305449217,425.7356655695508,0,[]
SUNPHARMA.NS,BUY,2026-04-29 09:15:00+00:00,1783.9000244140625,11,0.026061329894742476,4.157156808035714,,,SUNPHARMA.NS,,,,,2026-04-29 09:25:00+00:00,1779.0,TRAILING_STOP,-53.9002685546875,28.834998459085693,-82.7352670137732,0,[]
WIPRO.NS,SELL,2026-04-29 09:25:00+00:00,200.8800048828125,99,0.011723014895332864,0.2085691179547991,,,WIPRO.NS,,,,,2026-04-29 09:55:00+00:00,200.97000122070312,TRAILING_STOP,-8.909637451171875,29.275042638040468,-38.18468008921234,0,[]
SUNPHARMA.NS,BUY,2026-04-29 09:30:00+00:00,1780.9000244140625,11,0.02244255274311735,4.814304896763393,,,SUNPHARMA.NS,,,,,2026-04-29 09:55:00+00:00,1773.0,TRAILING_STOP,-86.9002685546875,28.75851534908569,-115.65878390377318,0,[]
TRENT.NS,SELL,2026-04-29 09:40:00+00:00,4227.60009765625,4,0.015506160724252364,6.064243861607143,,,TRENT.NS,,,,,2026-04-30 03:45:00+00:00,4171.10009765625,TRAILING_STOP,226.0,24.74693794691406,201.25306205308596,0,[]
TMPV.NS,SELL,2026-04-29 09:55:00+00:00,352.45001220703125,56,0.01827284800922625,0.86785888671875,,,TMPV.NS,,,,,2026-04-30 03:45:00+00:00,346.3999938964844,TRAILING_STOP,338.801025390625,28.836765048317872,309.9642603423071,0,[]
JIOFIN.NS,SELL,2026-04-30 03:45:00+00:00,246.36000061035156,81,0.051518328734517206,0.8285729544503349,,,JIOFIN.NS,,,,,2026-04-30 04:25:00+00:00,244.72999572753906,TRAILING_STOP,132.0303955078125,29.286968953318176,102.74342655449432,0,[]
BAJFINANCE.NS,BUY,2026-04-30 03:50:00+00:00,972.25,20,0.07767155495206779,6.035709926060268,,,BAJFINANCE.NS,,,,,2026-04-30 03:55:00+00:00,961.0,TRAILING_STOP,-225.0,28.42843685,-253.42843685,0,[]
INDIGO.NS,SELL,2026-04-30 03:55:00+00:00,4231.10009765625,4,0.0840663551556146,17.214181082589285,,,INDIGO.NS,,,,,2026-04-30 06:05:00+00:00,4198.89990234375,TRAILING_STOP,128.80078125,24.8283788859375,103.9724023640625,0,[]
ETERNAL.NS,SELL,2026-04-30 04:00:00+00:00,246.72000122070312,81,0.06697204993600099,1.4364275251116072,,,ETERNAL.NS,,,,,2026-04-30 07:50:00+00:00,245.61000061035156,TRAILING_STOP,89.91004943847656,29.356248834282074,60.55380060419449,0,[]
TMPV.NS,SELL,2026-04-30 04:05:00+00:00,344.45001220703125,58,0.06314753217453367,1.49285888671875,,,TMPV.NS,,,,,2026-04-30 08:10:00+00:00,340.1000061035156,TRAILING_STOP,252.30035400390625,29.245456791464235,223.05489721244203,0,[]
BAJFINANCE.NS,BUY,2026-04-30 04:10:00+00:00,965.6500244140625,20,0.05956780382146816,7.871416364397321,,,BAJFINANCE.NS,,,,,2026-04-30 04:20:00+00:00,955.0,TRAILING_STOP,-213.00048828125,28.244312875610355,-241.24480115686035,0,[]
SHRIRAMFIN.NS,SELL,2026-04-30 04:20:00+00:00,932.2000122070312,21,0.05837364047376431,5.150006975446429,,,SHRIRAMFIN.NS,,,,,2026-04-30 07:50:00+00:00,935.3499755859375,TRAILING_STOP,-66.14923095703125,28.853262155451056,-95.00249311248231,0,[]
ULTRACEMCO.NS,SELL,2026-04-30 04:25:00+00:00,11569.0,1,0.05238459309553012,44.57142857142857,,,ULTRACEMCO.NS,,,,,2026-04-30 05:15:00+00:00,11551.0,TRAILING_STOP,18.0,17.0157568,0.9842432000000017,0,[]
WIPRO.NS,SELL,2026-04-30 05:15:00+00:00,200.35000610351562,99,0.015393924357532014,0.32928575788225445,,,WIPRO.NS,,,,,2026-04-30 06:20:00+00:00,200.92999267578125,TRAILING_STOP,-57.418670654296875,29.228179838096008,-86.64685049239289,0,[]
ULTRACEMCO.NS,SELL,2026-04-30 06:05:00+00:00,11534.0,1,0.05011637655142795,23.285714285714285,,,ULTRACEMCO.NS,,,,,2026-04-30 06:35:00+00:00,11566.0,TRAILING_STOP,-32.0,16.995539,-48.995539,0,[]
INDIGO.NS,SELL,2026-04-30 06:25:00+00:00,4202.60009765625,4,0.08572699169006748,7.057163783482143,,,INDIGO.NS,,,,,2026-04-30 06:35:00+00:00,4210.39990234375,TRAILING_STOP,-31.19921875,24.7607383659375,-55.9599571159375,0,[]
TRENT.NS,SELL,2026-04-30 06:35:00+00:00,4139.2998046875,4,0.05103597113488119,7.249965122767857,,,TRENT.NS,,,,,2026-04-30 07:05:00+00:00,4149.39990234375,TRAILING_STOP,-40.400390625,24.393840866660156,-64.79423149166016,0,[]
INDIGO.NS,SELL,2026-04-30 06:40:00+00:00,4223.0,4,0.07496643410118681,8.214320591517858,,,INDIGO.NS,,,,,2026-04-30 07:15:00+00:00,4250.7998046875,STOP_LOSS,-111.19921875,24.930906239023436,-136.13012498902344,0,[]
ULTRACEMCO.NS,SELL,2026-04-30 07:05:00+00:00,11540.0,1,0.046205260655366856,29.357142857142858,,,ULTRACEMCO.NS,,,,,2026-04-30 07:50:00+00:00,11576.0,TRAILING_STOP,-36.0,17.006873239999997,-53.00687324,0,[]
TRENT.NS,SELL,2026-04-30 07:15:00+00:00,4153.0,4,0.04363555407838755,6.935686383928571,,,TRENT.NS,,,,,2026-04-30 07:55:00+00:00,4149.7998046875,TRAILING_STOP,12.80078125,24.441197479023437,-11.640416229023437,0,[]
INDIGO.NS,SELL,2026-04-30 07:50:00+00:00,4254.10009765625,4,0.05793551453535907,9.121407645089286,,,INDIGO.NS,,,,,2026-04-30 08:05:00+00:00,4272.7001953125,TRAILING_STOP,-74.400390625,25.090964227402342,-99.49135485240234,0,[]
ETERNAL.NS,SELL,2026-04-30 07:55:00+00:00,245.10000610351562,81,0.06810831411000481,0.4535729544503348,,,ETERNAL.NS,,,,,2026-04-30 08:00:00+00:00,246.72999572753906,STOP_LOSS,-132.02915954589844,29.302031976293794,-161.33119152219223,0,[]
SHRIRAMFIN.NS,SELL,2026-04-30 08:00:00+00:00,933.4000244140625,21,0.04511922512874683,1.9571446010044642,,,SHRIRAMFIN.NS,,,,,2026-04-30 09:05:00+00:00,936.9000244140625,TRAILING_STOP,-73.5,28.894952161574707,-102.39495216157471,0,[]
ETERNAL.NS,SELL,2026-04-30 08:05:00+00:00,247.64999389648438,80,0.046555822155314466,0.6035723005022321,,,ETERNAL.NS,,,,,2026-04-30 08:30:00+00:00,247.5500030517578,TRAILING_STOP,7.999267578125,29.15389797977295,-21.15463040164795,0,[]
INDIGO.NS,SELL,2026-04-30 08:10:00+00:00,4277.7001953125,4,0.046268912887533015,9.471435546875,,,INDIGO.NS,,,,,2026-04-30 08:25:00+00:00,4290.89990234375,TRAILING_STOP,-52.798828125,25.21638063236328,-78.01520875736328,0,[]
TMPV.NS,SELL,2026-04-30 08:15:00+00:00,339.54998779296875,58,0.07445033471184295,0.7464272635323661,,,TMPV.NS,,,,,2026-04-30 08:25:00+00:00,341.8999938964844,STOP_LOSS,-136.30035400390625,29.070396128535762,-165.37075013244203,0,[]
SUNPHARMA.NS,BUY,2026-04-30 08:20:00+00:00,1805.9000244140625,11,0.046121983430043596,3.77142333984375,,,SUNPHARMA.NS,,,,,2026-04-30 08:45:00+00:00,1800.300048828125,TRAILING_STOP,-61.5997314453125,29.18465632042114,-90.78438776573364,0,[]
TRENT.NS,SELL,2026-04-30 08:25:00+00:00,4170.0,4,0.03431471951106556,7.842843191964286,,,TRENT.NS,,,,,2026-04-30 09:00:00+00:00,4172.0,TRAILING_STOP,-8.0,24.55429752,-32.55429752,0,[]
TMPV.NS,SELL,2026-04-30 08:30:00+00:00,341.29998779296875,58,0.06267902085415998,0.8607134137834821,,,TMPV.NS,,,,,2026-04-30 09:00:00+00:00,342.6000061035156,TRAILING_STOP,-75.40106201171875,29.18166554067077,-104.58272755238951,0,[]
ETERNAL.NS,SELL,2026-04-30 08:35:00+00:00,247.14999389648438,80,0.05047256041391411,0.7871409824916294,,,ETERNAL.NS,,,,,2026-04-30 09:00:00+00:00,247.7899932861328,TRAILING_STOP,-51.199951171875,29.132078978796386,-80.33203015067139,0,[]
ULTRACEMCO.NS,SELL,2026-04-30 08:45:00+00:00,11565.0,1,0.03760247666362533,19.642857142857142,,,ULTRACEMCO.NS,,,,,2026-04-30 09:05:00+00:00,11584.0,TRAILING_STOP,-19.0,17.033027609999998,-36.03302761,0,[]
SUNPHARMA.NS,BUY,2026-04-30 09:00:00+00:00,1803.800048828125,11,0.04293277281212017,2.778564453125,,,SUNPHARMA.NS,,,,,2026-04-30 09:15:00+00:00,1802.4000244140625,TRAILING_STOP,-15.4002685546875,29.18973826133911,-44.59000681602661,0,[]
BAJAJ-AUTO.NS,BUY,2026-04-30 09:05:00+00:00,10025.0,1,0.06094238823272543,28.857142857142858,,,BAJAJ-AUTO.NS,,,,,2026-04-30 09:30:00+00:00,9989.0,TRAILING_STOP,-36.0,14.72414246,-50.724142459999996,0,[]
TMPV.NS,SELL,2026-04-30 09:10:00+00:00,342.1000061035156,58,0.05628049855411496,1.1107177734375,,,TMPV.NS,,,,,2026-05-04 03:45:00+00:00,341.5,TRAILING_STOP,34.80035400390625,29.180983731448368,5.619370272457882,0,[]
ETERNAL.NS,SELL,2026-04-30 09:15:00+00:00,248.0500030517578,80,0.042112809180926414,0.6235678536551339,,,ETERNAL.NS,,,,,2026-04-30 09:20:00+00:00,248.99000549316406,TRAILING_STOP,-75.2001953125,29.253069729565432,-104.45326504206542,0,[]
TRENT.NS,SELL,2026-04-30 09:20:00+00:00,4148.0,4,0.04411629982131143,9.707135881696429,,,TRENT.NS,,,,,2026-05-04 03:45:00+00:00,4165.10009765625,STOP_LOSS,-68.400390625,24.46258488048828,-92.86297550548828,0,[]
SUNPHARMA.NS,BUY,2026-04-30 09:25:00+00:00,1806.0999755859375,11,0.044943533676752676,3.178562709263393,,,SUNPHARMA.NS,,,,,2026-05-04 03:45:00+00:00,1816.5,TARGET,114.4002685546875,29.336770085914303,85.06349846877319,0,[]
ETERNAL.NS,SELL,2026-04-30 09:30:00+00:00,247.64999389648438,80,0.045060147807348946,0.7171401977539062,,,ETERNAL.NS,,,,,2026-05-04 03:45:00+00:00,245.89999389648438,TRAILING_STOP,140.0,29.071280041357422,110.92871995864257,0,[]
BAJAJ-AUTO.NS,BUY,2026-04-30 09:35:00+00:00,9976.0,2,0.04910299890476554,32.5,,,BAJAJ-AUTO.NS,,,,,2026-05-04 03:45:00+00:00,10385.5,TRAILING_STOP,819.0,30.05773847,788.94226153,0,[]
DRREDDY.NS,SELL,2026-05-04 03:45:00+00:00,1296.5999755859375,15,0.05777125982051355,5.257132393973214,,,DRREDDY.NS,,,,,2026-05-04 03:50:00+00:00,1288.4000244140625,TRAILING_STOP,122.999267578125,28.547664669433594,94.4516029086914,0,[]
BAJAJ-AUTO.NS,BUY,2026-05-04 03:50:00+00:00,10421.0,1,0.1312764793265619,63.857142857142854,,,BAJAJ-AUTO.NS,,,,,2026-05-04 04:20:00+00:00,10376.5,TRAILING_STOP,-44.5,15.299777275,-59.799777275,0,[]
MARUTI.NS,BUY,2026-05-04 03:55:00+00:00,13942.0,1,0.07576920699723527,81.21428571428571,,,MARUTI.NS,,,,,2026-05-04 04:10:00+00:00,13819.0,TRAILING_STOP,-123.0,20.41551229,-143.41551229,0,[]
SUNPHARMA.NS,BUY,2026-05-04 04:00:00+00:00,1826.4000244140625,10,0.0644300599629664,5.671430315290179,,,SUNPHARMA.NS,,,,,2026-05-04 04:40:00+00:00,1829.5,TRAILING_STOP,30.999755859375,26.906812662805176,4.0929431965698235,0,[]
ADANIPORTS.NS,BUY,2026-05-04 04:05:00+00:00,1692.800048828125,11,0.051912531923056976,16.649980817522323,,,ADANIPORTS.NS,,,,,2026-05-04 07:00:00+00:00,1721.4000244140625,TRAILING_STOP,314.5997314453125,27.67183858133911,286.9278928639734,0,[]
ETERNAL.NS,SELL,2026-05-04 04:10:00+00:00,246.33999633789062,81,0.05492978019879971,0.9464285714285714,,,ETERNAL.NS,,,,,2026-05-04 04:35:00+00:00,248.3800048828125,STOP_LOSS,-165.24069213867188,29.470643161427304,-194.71133530009917,0,[]
MARUTI.NS,BUY,2026-05-04 04:15:00+00:00,13840.0,1,0.060311490288395275,92.28571428571429,,,MARUTI.NS,,,,,2026-05-04 04:50:00+00:00,13715.0,TRAILING_STOP,-125.0,20.26369895,-145.26369895,0,[]
DRREDDY.NS,SELL,2026-05-04 04:20:00+00:00,1299.800048828125,15,0.05170834863338003,8.128548758370536,,,DRREDDY.NS,,,,,2026-05-04 09:05:00+00:00,1288.5,TRAILING_STOP,169.500732421875,28.58920692454834,140.91152549732666,0,[]
HINDUNILVR.NS,BUY,2026-05-04 04:35:00+00:00,2356.300048828125,8,0.04827697599086792,15.999982561383929,,,HINDUNILVR.NS,,,,,2026-05-04 06:40:00+00:00,2338.800048828125,TRAILING_STOP,-140.0,27.625217686914063,-167.62521768691406,0,[]
TMPV.NS,SELL,2026-05-04 04:40:00+00:00,342.6000061035156,58,0.049795341162509235,1.7285679408482142,,,TMPV.NS,,,,,2026-05-04 05:45:00+00:00,344.3999938964844,TRAILING_STOP,-104.3992919921875,29.310789017880865,-133.71008101006836,0,[]
SUNPHARMA.NS,BUY,2026-05-04 04:50:00+00:00,1824.699951171875,10,0.06163064471998083,6.492850167410714,,,SUNPHARMA.NS,,,,,2026-05-04 06:10:00+00:00,1821.699951171875,TRAILING_STOP,-30.0,26.830192241357423,-56.83019224135742,0,[]
TRENT.NS,SELL,2026-05-04 05:45:00+00:00,4152.39990234375,4,0.03795999996828886,8.935686383928571,,,TRENT.NS,,,,,2026-05-04 05:55:00+00:00,4142.10009765625,TRAILING_STOP,41.19921875,24.419890334062497,16.779328415937503,0,[]
BAJAJ-AUTO.NS,BUY,2026-05-04 06:00:00+00:00,10193.5,1,0.07920007811977067,24.214285714285715,,,BAJAJ-AUTO.NS,,,,,2026-05-04 06:35:00+00:00,10149.0,STOP_LOSS,-44.5,14.964947325,-59.464947325,0,[]
TRENT.NS,SELL,2026-05-04 06:10:00+00:00,4131.2998046875,4,0.047783954468179415,8.314208984375,,,TRENT.NS,,,,,2026-05-04 06:30:00+00:00,4120.2001953125,TRAILING_STOP,44.3984375,24.293669168125,20.104768331875,0,[]
SUNPHARMA.NS,BUY,2026-05-04 06:35:00+00:00,1820.9000244140625,10,0.055794210898382636,2.5142996651785716,,,SUNPHARMA.NS,,,,,2026-05-04 06:45:00+00:00,1822.5,TRAILING_STOP,15.999755859375,26.813176412805177,-10.813420553430177,0,[]
BAJAJ-AUTO.NS,BUY,2026-05-04 06:40:00+00:00,10129.0,1,0.06639319823822147,31.285714285714285,,,BAJAJ-AUTO.NS,,,,,2026-05-04 06:55:00+00:00,10167.0,TRAILING_STOP,38.0,14.93980344,23.06019656,0,[]
TRENT.NS,SELL,2026-05-04 06:45:00+00:00,4090.5,4,0.06731196672209819,10.835658482142858,,,TRENT.NS,,,,,2026-05-04 07:25:00+00:00,4086.0,TRAILING_STOP,18.0,24.069998339999998,-6.069998339999998,0,[]
SUNPHARMA.NS,BUY,2026-05-04 06:50:00+00:00,1821.699951171875,10,0.05659122098108689,2.814296177455357,,,SUNPHARMA.NS,,,,,2026-05-04 07:00:00+00:00,1816.0999755859375,TRAILING_STOP,-55.999755859375,26.764045907873538,-82.76380176724854,0,[]
ONGC.NS,SELL,2026-05-04 06:55:00+00:00,294.20001220703125,67,0.04322982495786779,0.6285683768136161,,,ONGC.NS,,,,,2026-05-04 08:45:00+00:00,293.54998779296875,TRAILING_STOP,43.5516357421875,28.98358696243164,14.568048779755859,0,[]
BAJAJ-AUTO.NS,BUY,2026-05-04 07:00:00+00:00,10160.5,1,0.07199957741311662,36.857142857142854,,,BAJAJ-AUTO.NS,,,,,2026-05-04 07:15:00+00:00,10125.0,TRAILING_STOP,-35.5,14.923991594999999,-50.423991595,0,[]
ADANIPORTS.NS,BUY,2026-05-04 07:05:00+00:00,1725.0,11,0.07330800720530217,5.82855224609375,,,ADANIPORTS.NS,,,,,2026-05-04 07:55:00+00:00,1726.4000244140625,TRAILING_STOP,15.4002685546875,27.94005243316773,-12.539783878480229,0,[]
SUNPHARMA.NS,BUY,2026-05-04 07:15:00+00:00,1813.699951171875,11,0.047912029693434895,3.042872837611607,,,SUNPHARMA.NS,,,,,2026-05-04 07:30:00+00:00,1815.9000244140625,TRAILING_STOP,24.2008056640625,29.38351167499634,-5.182706010933838,0,[]
ULTRACEMCO.NS,SELL,2026-05-04 07:25:00+00:00,11660.0,1,0.019070101812165313,27.357142857142858,,,ULTRACEMCO.NS,,,,,2026-05-04 07:55:00+00:00,11604.0,TRAILING_STOP,56.0,17.125904959999996,38.87409504,0,[]
TRENT.NS,SELL,2026-05-04 07:30:00+00:00,4084.60009765625,4,0.0688130014875473,9.792881556919642,,,TRENT.NS,,,,,2026-05-04 08:10:00+00:00,4097.0,TRAILING_STOP,-49.599609375,24.077574826425785,-73.67718420142579,0,[]
BAJAJ-AUTO.NS,BUY,2026-05-04 07:55:00+00:00,10078.0,1,0.05517849924621143,29.928571428571427,,,BAJAJ-AUTO.NS,,,,,2026-05-04 09:15:00+00:00,10111.0,TRAILING_STOP,33.0,14.86051321,18.13948679,0,[]
ADANIPORTS.NS,BUY,2026-05-04 08:00:00+00:00,1727.800048828125,11,0.07430981279550572,4.892848423549107,,,ADANIPORTS.NS,,,,,2026-05-04 08:25:00+00:00,1728.5,TRAILING_STOP,7.699462890625,27.97887001317138,-20.27940712254638,0,[]
ULTRACEMCO.NS,SELL,2026-05-04 08:10:00+00:00,11620.0,1,0.0257575935762306,24.214285714285715,,,ULTRACEMCO.NS,,,,,2026-05-04 08:40:00+00:00,11684.0,STOP_LOSS,-64.0,17.14214056,-81.14214056,0,[]
TRENT.NS,SELL,2026-05-04 08:25:00+00:00,4105.0,4,0.05704148092182379,9.121425083705358,,,TRENT.NS,,,,,2026-05-04 08:40:00+00:00,4125.89990234375,TRAILING_STOP,-83.599609375,24.218951759511718,-107.81856113451173,0,[]
ADANIPORTS.NS,BUY,2026-05-04 08:45:00+00:00,1731.199951171875,11,0.07733072497644873,5.457144601004464,,,ADANIPORTS.NS,,,,,2026-05-04 09:05:00+00:00,1728.300048828125,TRAILING_STOP,-31.89892578125,28.00041712316406,-59.899342904414056,0,[]
SUNPHARMA.NS,BUY,2026-05-04 08:50:00+00:00,1822.0999755859375,10,0.05534363847957199,1.971435546875,,,SUNPHARMA.NS,,,,,2026-05-04 09:30:00+00:00,1820.300048828125,TRAILING_STOP,-17.999267578125,26.80207762022705,-44.80134519835205,0,[]
RELIANCE.NS,BUY,2026-05-04 08:55:00+00:00,1461.800048828125,13,0.049022776935406895,2.5,,,RELIANCE.NS,,,,,2026-05-04 09:10:00+00:00,1459.199951171875,TRAILING_STOP,-33.80126953125,27.94023283035156,-61.74150236160156,0,[]
ONGC.NS,SELL,2026-05-04 09:05:00+00:00,293.3500061035156,68,0.04700961700557344,0.5249982561383929,,,ONGC.NS,,,,,2026-05-04 09:20:00+00:00,293.8999938964844,TRAILING_STOP,-37.399169921875,29.382181461308594,-66.78135138318359,0,[]
ADANIPORTS.NS,BUY,2026-05-04 09:10:00+00:00,1729.5,11,0.07461520452792819,5.135707310267857,,,ADANIPORTS.NS,,,,,2026-05-04 09:50:00+00:00,1746.5,TRAILING_STOP,187.0,28.15806004,158.84193996,0,[]
DRREDDY.NS,SELL,2026-05-04 09:15:00+00:00,1287.9000244140625,15,0.06286428433556272,3.4357125418526784,,,DRREDDY.NS,,,,,2026-05-05 03:45:00+00:00,1291.4000244140625,TRAILING_STOP,-52.5,28.46544169398193,-80.96544169398193,0,[]
BAJAJ-AUTO.NS,BUY,2026-05-04 09:20:00+00:00,10135.0,1,0.0649651030692634,25.178571428571427,,,BAJAJ-AUTO.NS,,,,,2026-05-04 09:45:00+00:00,10125.5,TRAILING_STOP,-9.5,14.908454344999999,-24.408454345,0,[]
RELIANCE.NS,BUY,2026-05-04 09:25:00+00:00,1459.5,13,0.04517835661464541,2.27142333984375,,,RELIANCE.NS,,,,,2026-05-05 03:45:00+00:00,1466.5,TRAILING_STOP,91.0,28.001793820000003,62.99820618,0,[]
