timestamp,equity,cash,open_positions
2026-04-29 03:45:00+00:00,100000.0,100000.0,0
2026-04-29 03:50:00+00:00,100000.0,100000.0,0
2026-04-29 03:55:00+00:00,100000.0,100000.0,0
2026-04-29 04:00:00+00:00,100000.0,100000.0,0
2026-04-29 04:05:00+00:00,100000.0,100000.0,0
2026-04-29 04:10:00+00:00,100000.0,100000.0,0
2026-04-29 04:15:00+00:00,100000.0,100000.0,0
2026-04-29 04:20:00+00:00,100000.0,100000.0,0
2026-04-29 04:25:00+00:00,100000.0,100000.0,0
2026-04-29 04:30:00+00:00,100000.0,100000.0,0
2026-04-29 04:35:00+00:00,100000.0,100000.0,0
2026-04-29 04:40:00+00:00,100000.0,100000.0,0
2026-04-29 04:45:00+00:00,100000.0,100000.0,0
2026-04-29 04:50:00+00:00,100000.0,100000.0,0
2026-04-29 04:55:00+00:00,100000.0,100000.0,0
2026-04-29 05:00:00+00:00,100000.0,100000.0,0
2026-04-29 05:05:00+00:00,100000.0,100000.0,0
2026-04-29 05:10:00+00:00,100000.0,100000.0,0
2026-04-29 05:15:00+00:00,100000.0,100000.0,0
2026-04-29 05:20:00+00:00,100000.0,100000.0,0
2026-04-29 05:25:00+00:00,100000.0,100000.0,0
2026-04-29 05:30:00+00:00,100000.0,100000.0,0
2026-04-29 05:35:00+00:00,100000.0,100000.0,0
2026-04-29 05:40:00+00:00,100000.0,100000.0,0
2026-04-29 05:45:00+00:00,100000.0,100000.0,0
2026-04-29 05:50:00+00:00,100000.0,100000.0,0
2026-04-29 05:55:00+00:00,100000.0,100000.0,0
2026-04-29 06:00:00+00:00,100000.0,100000.0,0
2026-04-29 06:05:00+00:00,100000.0,100000.0,0
2026-04-29 06:10:00+00:00,100000.0,100000.0,0
2026-04-29 06:15:00+00:00,100000.0,100000.0,0
2026-04-29 06:20:00+00:00,100000.0,100000.0,0
2026-04-29 06:25:00+00:00,100000.0,100000.0,0
2026-04-29 06:30:00+00:00,100000.0,100000.0,0
2026-04-29 06:35:00+00:00,100000.0,100000.0,0
2026-04-29 06:40:00+00:00,100000.0,100000.0,0
2026-04-29 06:45:00+00:00,100000.0,100000.0,0
2026-04-29 06:50:00+00:00,100000.0,100000.0,0
2026-04-29 06:55:00+00:00,100000.0,100000.0,0
2026-04-29 07:00:00+00:00,100000.0,100000.0,0
2026-04-29 07:05:00+00:00,100000.0,100000.0,0
2026-04-29 07:10:00+00:00,100000.0,100000.0,0
2026-04-29 07:15:00+00:00,100000.0,100000.0,0
2026-04-29 07:20:00+00:00,100000.0,100000.0,0
2026-04-29 07:25:00+00:00,100000.0,100000.0,0
2026-04-29 07:30:00+00:00,100000.0,100000.0,0
2026-04-29 07:35:00+00:00,100000.0,100000.0,0
2026-04-29 07:40:00+00:00,100000.0,100000.0,0
2026-04-29 07:45:00+00:00,100000.0,100000.0,0
2026-04-29 07:50:00+00:00,100000.0,100000.0,0
2026-04-29 07:55:00+00:00,100000.0,100000.0,0
2026-04-29 08:00:00+00:00,100000.0,100000.0,0
2026-04-29 08:05:00+00:00,100000.0,100000.0,0
2026-04-29 08:10:00+00:00,100000.0,100000.0,0
2026-04-29 08:15:00+00:00,100000.0,100000.0,0
2026-04-29 08:20:00+00:00,100000.0,100000.0,0
2026-04-29 08:25:00+00:00,100000.0,100000.0,0
2026-04-29 08:30:00+00:00,100000.0,100000.0,0
2026-04-29 08:35:00+00:00,100000.0,100000.0,0
2026-04-29 08:40:00+00:00,100000.0,100000.0,0
2026-04-29 08:45:00+00:00,100000.0,100000.0,0
2026-04-29 08:50:00+00:00,100000.0,100000.0,0
2026-04-29 08:55:00+00:00,100000.0,100000.0,0
2026-04-29 09:00:00+00:00,100000.0,100000.0,0
2026-04-29 09:05:00+00:00,100000.0,100000.0,0
2026-04-29 09:10:00+00:00,100000.0,100000.0,0
2026-04-29 09:15:00+00:00,100000.0,100000.0,0
2026-04-29 09:20:00+00:00,100000.0,100000.0,0
2026-04-29 09:25:00+00:00,100000.0,100000.0,0
2026-04-29 09:30:00+00:00,100000.0,100000.0,0
2026-04-29 09:35:00+00:00,100000.0,100000.0,0
2026-04-29 09:40:00+00:00,100000.0,100000.0,0
2026-04-29 09:45:00+00:00,100000.0,100000.0,0
2026-04-29 09:50:00+00:00,100000.0,100000.0,0
2026-04-29 09:55:00+00:00,100000.0,100000.0,0
2026-04-30 03:45:00+00:00,100000.0,197998.3955078125,1
2026-04-30 03:50:00+00:00,100264.5,197998.3955078125,1
2026-04-30 03:55:00+00:00,100683.09326171875,196915.09326171875,1
2026-04-30 04:00:00+00:00,100512.8955078125,196915.09326171875,1
2026-04-30 04:05:00+00:00,100821.09326171875,196915.09326171875,1
2026-04-30 04:10:00+00:00,100671.59326171875,100671.59326171875,0
2026-04-30 04:15:00+00:00,100671.59326171875,185369.09326171875,1
2026-04-30 04:20:00+00:00,100830.29557800293,185369.09326171875,1
2026-04-30 04:25:00+00:00,100988.99263000488,185369.09326171875,1
2026-04-30 04:30:00+00:00,101309.84536743164,185369.09326171875,1
2026-04-30 04:35:00+00:00,101175.29557800293,185369.09326171875,1
2026-04-30 04:40:00+00:00,101092.49368286133,185369.09326171875,1
2026-04-30 04:45:00+00:00,100964.84536743164,185369.09326171875,1
2026-04-30 04:50:00+00:00,101178.74368286133,185369.09326171875,1
2026-04-30 04:55:00+00:00,100968.29347229004,185369.09326171875,1
2026-04-30 05:00:00+00:00,101206.3443145752,185369.09326171875,1
2026-04-30 05:05:00+00:00,101144.24157714844,185369.09326171875,1
2026-04-30 05:10:00+00:00,101189.09326171875,185369.09326171875,1
2026-04-30 05:15:00+00:00,101361.59326171875,185369.09326171875,1
2026-04-30 05:20:00+00:00,101561.69389343262,185369.09326171875,1
2026-04-30 05:25:00+00:00,101534.09326171875,185369.09326171875,1
2026-04-30 05:30:00+00:00,101461.64094543457,185369.09326171875,1
2026-04-30 05:35:00+00:00,101420.24263000488,185369.09326171875,1
2026-04-30 05:40:00+00:00,101568.59536743164,185369.09326171875,1
2026-04-30 05:45:00+00:00,101485.79347229004,185369.09326171875,1
2026-04-30 05:50:00+00:00,101189.09326171875,185369.09326171875,1
2026-04-30 05:55:00+00:00,101192.54136657715,185369.09326171875,1
2026-04-30 06:00:00+00:00,101144.24157714844,185369.09326171875,1
2026-04-30 06:05:00+00:00,101064.89305114746,185369.09326171875,1
