timestamp,equity,cash,open_positions
2026-04-29 03:45:00+00:00,100000.0,100000.0,0
2026-04-29 03:50:00+00:00,100000.0,100000.0,0
2026-04-29 03:55:00+00:00,100000.0,100000.0,0
2026-04-29 04:00:00+00:00,100000.0,100000.0,0
2026-04-29 04:05:00+00:00,100000.0,100000.0,0
2026-04-29 04:10:00+00:00,100000.0,100000.0,0
2026-04-29 04:15:00+00:00,100000.0,100000.0,0
2026-04-29 04:20:00+00:00,100000.0,100000.0,0
2026-04-29 04:25:00+00:00,100000.0,100000.0,0
2026-04-29 04:30:00+00:00,100000.0,100000.0,0
2026-04-29 04:35:00+00:00,100000.0,100000.0,0
2026-04-29 04:40:00+00:00,100000.0,100000.0,0
2026-04-29 04:45:00+00:00,100000.0,100000.0,0
2026-04-29 04:50:00+00:00,100000.0,100000.0,0
2026-04-29 04:55:00+00:00,100000.0,100000.0,0
2026-04-29 05:00:00+00:00,100000.0,100000.0,0
2026-04-29 05:05:00+00:00,100000.0,100000.0,0
2026-04-29 05:10:00+00:00,100000.0,100000.0,0
2026-04-29 05:15:00+00:00,100000.0,100000.0,0
2026-04-29 05:20:00+00:00,100000.0,100000.0,0
2026-04-29 05:25:00+00:00,100000.0,80225.70050048828,1
2026-04-29 05:30:00+00:00,100049.20050048828,61886.501037597656,2
2026-04-29 05:35:00+00:00,100070.25207519531,42006.501037597656,3
2026-04-29 05:40:00+00:00,99990.55157470703,42092.851806640625,3
2026-04-29 05:45:00+00:00,99955.60165405273,59706.451416015625,4
2026-04-29 05:50:00+00:00,99896.80126953125,47669.451416015625,5
2026-04-29 05:55:00+00:00,99832.35009765625,59684.451416015625,4
2026-04-29 06:00:00+00:00,99901.30154418945,78905.25219726562,5
2026-04-29 06:05:00+00:00,99998.60040283203,78905.25219726562,5
2026-04-29 06:10:00+00:00,100001.90347290039,78905.25219726562,5
2026-04-29 06:15:00+00:00,99976.80297851562,78905.25219726562,5
2026-04-29 06:20:00+00:00,100047.55154418945,78905.25219726562,5
2026-04-29 06:25:00+00:00,100049.10412597656,78563.65246582031,5
2026-04-29 06:30:00+00:00,100024.5036315918,79347.10348510742,5
2026-04-29 06:35:00+00:00,99989.7035522461,78201.10348510742,5
2026-04-29 06:40:00+00:00,99884.20150756836,44088.70309448242,5
2026-04-29 06:45:00+00:00,99882.35458374023,6111.103485107422,5
2026-04-29 06:50:00+00:00,99860.6032409668,25093.702850341797,4
2026-04-29 06:55:00+00:00,99889.20236206055,5604.202117919922,5
2026-04-29 07:00:00+00:00,99940.90188598633,4857.801727294922,5
2026-04-29 07:05:00+00:00,100048.20010375977,5685.801361083984,5
2026-04-29 07:10:00+00:00,100046.55200195312,5685.801361083984,5
2026-04-29 07:15:00+00:00,100074.19979858398,5685.801361083984,5
2026-04-29 07:20:00+00:00,100077.50061035156,5685.801361083984,5
2026-04-29 07:25:00+00:00,100164.853515625,5685.801361083984,5
2026-04-29 07:30:00+00:00,100109.80187988281,6124.801605224609,5
2026-04-29 07:35:00+00:00,100153.15325927734,7052.852691650391,5
2026-04-29 07:40:00+00:00,100175.60153198242,7052.852691650391,5
2026-04-29 07:45:00+00:00,100211.00155639648,7052.852691650391,5
2026-04-29 07:50:00+00:00,100160.85116577148,7052.852691650391,5
2026-04-29 07:55:00+00:00,100192.35397338867,7052.852691650391,5
2026-04-29 08:00:00+00:00,100172.4526977539,24837.751678466797,4
2026-04-29 08:05:00+00:00,100046.90203857422,58812.9508972168,4
2026-04-29 08:10:00+00:00,100078.59973144531,39257.45162963867,5
2026-04-29 08:15:00+00:00,100115.3003540039,39257.45162963867,5
2026-04-29 08:20:00+00:00,100036.5500793457,39257.45162963867,5
2026-04-29 08:25:00+00:00,100013.15142822266,39257.45162963867,5
2026-04-29 08:30:00+00:00,99880.50094604492,137150.48245239258,2
2026-04-29 08:35:00+00:00,99830.96157836914,117452.0319519043,3
2026-04-29 08:40:00+00:00,99838.61134338379,137349.5319519043,4
2026-04-29 08:45:00+00:00,99827.6118927002,117460.43118286133,5
2026-04-29 08:50:00+00:00,99822.6429901123,117460.43118286133,5
2026-04-29 08:55:00+00:00,99771.33238220215,80960.53164672852,5
2026-04-29 09:00:00+00:00,99744.54272460938,78461.43167114258,5
2026-04-29 09:05:00+00:00,99813.21307373047,78461.43167114258,5
2026-04-29 09:10:00+00:00,99848.26290893555,58544.612396240234,4
2026-04-29 09:15:00+00:00,99916.86279296875,38921.71212768555,5
2026-04-29 09:20:00+00:00,99903.11102294922,38921.71212768555,5
2026-04-29 09:25:00+00:00,99793.51254272461,97451.43197631836,4
2026-04-29 09:30:00+00:00,99768.46076965332,77861.53170776367,5
2026-04-29 09:35:00+00:00,99786.68061828613,77861.53170776367,5
2026-04-29 09:40:00+00:00,99792.85151672363,114451.93209838867,5
2026-04-29 09:45:00+00:00,99846.36164855957,114451.93209838867,5
2026-04-29 09:50:00+00:00,99831.74180603027,114451.93209838867,5
2026-04-29 09:55:00+00:00,99738.25158691406,133796.1026611328,4
2026-04-30 03:45:00+00:00,100477.3030090332,120432.46305847168,1
2026-04-30 03:50:00+00:00,100486.21305847168,100987.46305847168,2
2026-04-30 03:55:00+00:00,100334.92335510254,137131.86344909668,2
2026-04-30 04:00:00+00:00,100282.11433410645,157116.18354797363,3
2026-04-30 04:05:00+00:00,100415.71447753906,177094.28425598145,4
2026-04-30 04:10:00+00:00,100406.35478210449,157781.2837677002,5
2026-04-30 04:15:00+00:00,100277.94346618652,157781.2837677002,5
2026-04-30 04:20:00+00:00,100340.34410095215,196457.48402404785,5
2026-04-30 04:25:00+00:00,100519.27308654785,188203.3543701172,5
2026-04-30 04:30:00+00:00,100705.6545715332,188203.3543701172,5
2026-04-30 04:35:00+00:00,100706.61479187012,188203.3543701172,5
2026-04-30 04:40:00+00:00,100756.72372436523,188203.3543701172,5
2026-04-30 04:45:00+00:00,100682.1555480957,188203.3543701172,5
2026-04-30 04:50:00+00:00,100742.07424926758,188203.3543701172,5
2026-04-30 04:55:00+00:00,100749.66535949707,188203.3543701172,5
2026-04-30 05:00:00+00:00,100737.10487365723,188203.3543701172,5
2026-04-30 05:05:00+00:00,100602.02362060547,188203.3543701172,5
2026-04-30 05:10:00+00:00,100578.35418701172,188203.3543701172,5
2026-04-30 05:15:00+00:00,100703.90637207031,196487.00497436523,5
2026-04-30 05:20:00+00:00,100738.68772888184,196487.00497436523,5
